,Central Bank Balance Sheet Size,GRDI,Bloomberg Commodity Index,Gold,Bitcoin,Bloomberg Dollar Index,Citi Dollar Positioning,Bitcoin - Story Count,Inflation - Story Count,VIX Index,MOVE Index,CVIX Index,US 2 Year,US 2s10s,Sector Rotation ,Citi Inflation Surprise,Citi EM Inflation Surprise,GBI Weighted CPI,Conference Board Inflation Expectations ,US BUDGET BALANCE,US CPI,bitcoin: (Worldwide),inflation: (Worldwide)
2015-04-03,21396.7441,114.72,,1206.91,254.51,1182.67,,,,,79.2665,,,,,-37.37,-15.73,4.4956,5.16,-2.76,-0.1,2,54
2015-04-02,21262.627,113.83,99.6875,1202.61,252.07,1191.23,70.79,,,15.3,84.2847,11.39,0.5396,136.811,0.8358,-37.37,-15.73,4.4956,5.16,-2.76,-0.1,2,54
2015-04-01,21235.3926,112.928,99.8963,1203.98,245.82,1198.19,72.94,,,15.32,85.6212,11.57,0.5355,131.784,0.8364,-37.37,-15.73,4.4956,5.16,-2.76,-0.1,2,54
2015-03-31,21218.6992,112.976,98.123,1183.57,244.14,1200.68,72.67,,,14.97,86.1017,11.69,0.5551,136.405,0.8334,-37.37,-15.73,4.4956,5.16,-2.76,-0.1,3,56
2015-03-30,21214.6855,113.856,99.2875,1186.07,247.52,1199.49,72.25,,,14.76,86.4421,11.55,0.5787,136.488,0.8316,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-29,,,,,242.67,,,,,,,,,,,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-27,21248.2656,113.392,99.3652,1198.55,248.55,1190.89,72.0,,,15.73,86.2012,11.3,0.5944,136.307,0.8288,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-26,21160.0215,113.143,101.0461,1204.81,248.76,1189.08,70.59,,,16.64,86.2012,11.0,0.6102,137.526,0.8339,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-25,21171.8555,114.078,100.3086,1195.47,244.13,1185.46,72.07,,,13.26,84.183,10.71,0.6023,131.872,0.8322,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-24,21171.1934,115.62,100.0038,1193.28,247.76,1186.08,70.7,,,13.36,83.6859,11.0,0.557,131.204,0.8327,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-23,21176.6074,115.307,100.1287,1189.54,266.4,1184.28,67.7,,,13.52,84.9206,11.3,0.5691,133.596,0.8298,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-22,,,,,266.74,,,,,,,,,,,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-20,21142.75,115.335,99.5455,1182.54,263.17,1195.01,66.82,,,13.52,86.5223,11.21,0.5812,134.5,0.831,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-19,21087.7832,113.862,97.9882,1171.18,256.95,1210.94,73.98,,,14.68,87.7788,11.76,0.6092,135.528,0.8312,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-18,21146.3027,114.417,98.1868,1167.61,263.42,1194.89,74.28,,,14.6,85.6903,10.85,0.5525,136.344,0.8377,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-17,21054.7656,113.3,96.9626,1149.57,287.46,1216.11,73.59,,,16.31,86.3274,11.34,0.6716,137.505,0.8363,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-16,21049.207,113.5,97.3299,1154.81,290.13,1216.64,60.97,,,15.78,84.7555,11.29,0.6491,141.857,0.836,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-15,,,,,285.65,,,,,,,,,,,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-13,21032.4766,112.73,97.5777,1158.48,288.4,1222.12,51.28,,,15.47,86.102,11.5,0.657,145.383,0.8415,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-12,21073.9219,113.5,98.9953,1153.73,296.15,1212.27,49.48,,,16.45,85.6033,11.18,0.6644,144.726,0.843,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-11,21051.6504,112.13,99.3781,1155.31,294.55,1217.45,49.67,,,16.44,84.9643,11.45,0.6802,142.436,0.8458,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-10,21089.1699,112.94,99.1358,1161.84,293.19,1209.12,49.5,,,16.47,84.3891,10.95,0.6799,144.663,0.8436,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-09,21118.1348,115.48,100.3442,1167.2,289.07,1199.58,48.01,,,15.72,84.02,10.18,0.6917,149.502,0.8493,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-08,,,,,274.29,,,,,,,,,,,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-06,21123.4336,115.01,100.7694,1167.29,273.25,1198.93,47.31,,,14.61,86.586,10.09,0.7234,151.395,0.8508,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-05,21201.7754,115.52,101.6979,1198.4,279.93,1185.15,48.16,,,14.01,89.3228,9.82,0.6389,147.254,0.8444,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-04,21222.1523,115.49,102.0542,1200.34,273.1,1179.25,48.03,,,14.31,90.6563,9.54,0.6546,145.858,0.8487,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-03,21241.3047,115.94,102.0982,1203.74,283.36,1174.94,47.94,,,13.35,91.7506,9.41,0.6782,143.671,0.8519,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-02,21234.1172,116.741,101.8861,1206.83,272.88,1176.47,49.2,,,13.9,90.1989,9.83,0.6621,141.591,0.8512,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-03-01,,,,,258.18,,,,,,,,,,,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,56
2015-02-28,21247.8535,,,,,,,,,,,,,,,-23.88,-18.55,4.3517,5.01,-2.69,0.8,3,53
2015-02-27,21216.6016,116.11,103.4379,1213.18,254.87,1172.37,49.17,,,14.07,91.3865,9.56,0.6184,137.064,0.848,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-26,21204.3594,115.95,102.1028,1209.49,236.5,1173.75,48.79,,,13.55,90.5308,9.4,0.6461,137.949,0.85,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-25,21251.9668,116.15,102.7864,1204.99,237.97,1163.13,49.06,,,13.64,91.4751,9.03,0.6026,136.048,0.8537,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-24,21255.0762,114.88,101.9664,1200.53,239.34,1165.51,49.06,,,14.5,94.127,9.65,0.5529,142.302,0.8506,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-23,21257.5781,113.45,101.7313,1201.82,240.42,1168.74,49.63,,,15.05,97.7386,10.1532,0.6017,145.162,0.8493,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-22,,,,,235.59,,,,,,,,,,,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-20,21262.623,113.65,102.7283,1201.94,244.84,1166.69,49.39,,,15.73,98.3365,10.4388,0.6321,147.547,0.8542,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-19,21205.707,112.95,103.2202,1206.84,240.91,1167.35,50.04,,,16.11,98.4692,10.3494,0.6174,149.279,0.8555,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-18,21215.4961,113.36,103.21,1212.42,233.48,1162.01,49.76,,,16.74,91.3833,10.4522,0.597,147.904,0.8533,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-17,21213.1758,112.7,103.9821,1209.89,241.53,1162.7,49.76,,,15.86,91.8172,10.5776,0.6615,147.229,0.8607,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-16,21218.1855,113.064,,1232.55,237.01,1164.45,,,,,91.3656,10.7236,,,,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-15,,,,,231.03,,,,,,,,,,,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-13,21220.5723,112.874,104.472,1229.76,234.25,1162.65,50.41,,,15.11,91.3656,10.8767,0.6411,140.524,0.8626,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-12,21235.0762,111.83,103.0098,1221.98,222.2,1163.11,52.59,,,16.39,91.648,11.44,0.6242,135.788,0.8547,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-11,21191.207,110.0,101.6249,1218.83,219.39,1174.87,54.12,,,17.43,94.2125,11.76,0.6642,134.942,0.8467,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-10,21209.0625,109.7,102.1225,1233.55,219.7,1169.35,53.61,,,17.72,95.3468,11.55,0.6499,134.099,0.8463,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-09,21210.7637,109.15,103.5666,1239.03,221.0,1164.3,54.32,,,19.16,95.0776,11.49,0.6517,132.093,0.8522,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-08,,,,,222.08,,,,,,,,,,,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-06,21198.2598,110.53,102.6488,1234.04,223.37,1166.02,54.93,,,16.29,93.6954,10.838,0.6435,130.917,0.8456,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-05,21319.9102,110.31,102.4819,1264.82,218.76,1154.99,54.66,,,17.29,92.9519,11.0729,0.5198,129.663,0.8359,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-04,21296.752,109.07,101.6108,1269.34,224.98,1161.07,55.49,,,17.82,92.2723,11.0598,0.4842,126.229,0.8359,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
2015-02-03,21319.5996,109.69,104.0163,1260.52,227.86,1155.26,56.29,,,18.41,92.7382,11.0563,0.5079,127.965,0.8325,-22.37,-14.61,4.1867,5.01,-2.69,0.8,3,53
